image_name,MOS_predicted_score
jpeg_buildings_img43.bmp,3.0850024
gblur_parrots_img105.bmp,2.479661
fastfading_rapids_img77.bmp,3.385198
jpeg_statue_img70.bmp,4.803943
fastfading_studentsculpture_img49.bmp,4.2929187
jpeg_carnivaldolls_img216.bmp,4.10463
wn_caps_img64.bmp,4.4134216
jp2k_dancers_img65.bmp,2.4317818
gblur_monarch_img3.bmp,3.4943945
fastfading_sailing3_img127.bmp,3.967928
jpeg_monarch_img178.bmp,3.9910858
wn_sailing2_img81.bmp,4.2506166
fastfading_bikes_img32.bmp,3.3985314
jpeg_paintedhouse_img172.bmp,4.743582
jp2k_manfishing_img94.bmp,3.7247794
jp2k_churchandcapitol_img194.bmp,2.4459963
wn_house_img109.bmp,3.3828297
jp2k_stream_img112.bmp,4.722402
gblur_sailing1_img125.bmp,2.6819787
jpeg_woman_img167.bmp,2.7957542
fastfading_churchandcapitol_img134.bmp,4.222155
gblur_parrots_img12.bmp,4.022468
jp2k_woman_img150.bmp,4.160387
jp2k_ocean_img140.bmp,4.388562
gblur_flowersonih35_img107.bmp,2.5503547
wn_house_img38.bmp,3.299683
jpeg_plane_img17.bmp,4.5338907
jpeg_lighthouse_img86.bmp,3.151055
jp2k_caps_img193.bmp,2.7660677
wn_stream_img131.bmp,2.8924377
fastfading_ocean_img10.bmp,4.3098207
jpeg_monarch_img209.bmp,2.8840368
wn_woman_img35.bmp,3.9035254
jpeg_house_img75.bmp,3.0139878
jp2k_house_img179.bmp,2.4485514
fastfading_rapids_img76.bmp,2.1777878
jp2k_sailing2_img138.bmp,2.912643
wn_lighthouse2_img108.bmp,3.3486288
wn_manfishing_img73.bmp,3.2364998
gblur_house_img49.bmp,3.5690017
wn_rapids_img101.bmp,4.5346923
fastfading_monarch_img173.bmp,4.567269
jpeg_ocean_img156.bmp,3.1853065
fastfading_bikes_img35.bmp,3.4209945
jpeg_paintedhouse_img56.bmp,3.3011057
fastfading_flowersonih35_img153.bmp,4.5576367
gblur_paintedhouse_img81.bmp,3.2765772
jp2k_stream_img217.bmp,3.9375696
jpeg_womanhat_img89.bmp,3.3037875
jp2k_womanhat_img75.bmp,4.342936
jpeg_lighthouse2_img64.bmp,4.1792717
jpeg_parrots_img32.bmp,3.8805885
wn_woman_img33.bmp,2.5886705
gblur_monarch_img37.bmp,3.116068
gblur_lighthouse_img97.bmp,3.3036494
jpeg_monarch_img48.bmp,4.567269
fastfading_rapids_img79.bmp,3.2244925
jpeg_rapids_img110.bmp,3.345523
jpeg_sailing3_img83.bmp,3.765179
gblur_rapids_img29.bmp,3.4758477
jpeg_sailing2_img111.bmp,3.5090873
jpeg_stream_img100.bmp,2.514863
fastfading_rapids_img78.bmp,3.340056
gblur_building2_img25.bmp,2.9304605
wn_monarch_img17.bmp,3.5767171
wn_building2_img48.bmp,4.1362295
wn_sailing4_img134.bmp,3.147997
jp2k_manfishing_img200.bmp,2.6659098
gblur_flowersonih35_img90.bmp,4.3332305
gblur_caps_img1.bmp,3.1735237
gblur_coinsinfountain_img101.bmp,3.9314072
wn_sailing1_img76.bmp,4.5380077
fastfading_parrots_img43.bmp,4.3690195
gblur_manfishing_img14.bmp,3.678712
fastfading_woman_img158.bmp,4.737998
jp2k_cemetry_img46.bmp,2.5320077
jp2k_studentsculpture_img190.bmp,4.559321
jp2k_sailing4_img52.bmp,3.0880952
jpeg_sailing1_img210.bmp,2.5182438
jp2k_lighthouse2_img151.bmp,4.283931
wn_building2_img121.bmp,2.9579985
jp2k_sailing2_img55.bmp,3.2638586
wn_lighthouse_img40.bmp,3.476268
wn_plane_img10.bmp,4.1970916
jpeg_sailing2_img52.bmp,4.5012074
wn_monarch_img82.bmp,4.4089947
fastfading_rapids_img161.bmp,4.5504923
jpeg_ocean_img164.bmp,2.673668
gblur_carnivaldolls_img27.bmp,3.8235247
jp2k_sailing1_img136.bmp,3.3661559
gblur_cemetry_img143.bmp,3.7560112
fastfading_manfishing_img125.bmp,4.589731
fastfading_plane_img56.bmp,3.369427
jp2k_sailing3_img12.bmp,3.4930549
fastfading_sailing4_img145.bmp,3.6795068
jpeg_ocean_img143.bmp,4.124498
wn_buildings_img46.bmp,3.9168448
fastfading_flowersonih35_img37.bmp,2.2751184
jpeg_sailing4_img173.bmp,4.7462006
jpeg_ocean_img8.bmp,3.8078508
jp2k_flowersonih35_img44.bmp,2.4380147
fastfading_bikes_img34.bmp,4.3305254
gblur_carnivaldolls_img59.bmp,3.4401455
jpeg_coinsinfountain_img49.bmp,3.593811
wn_cemetry_img45.bmp,4.3322887
jp2k_sailing1_img159.bmp,4.6953564
jpeg_coinsinfountain_img112.bmp,4.8745008
jpeg_woman_img189.bmp,4.737998
jpeg_manfishing_img193.bmp,4.6762323
wn_studentsculpture_img19.bmp,4.503501
wn_dancers_img50.bmp,3.0490255
jp2k_rapids_img126.bmp,3.8796098
gblur_buildings_img73.bmp,2.7188094
gblur_building2_img156.bmp,4.9387245
wn_carnivaldolls_img71.bmp,3.211729
fastfading_bikes_img33.bmp,3.8959367
fastfading_coinsinfountain_img4.bmp,4.208637
jp2k_plane_img220.bmp,2.5844944
wn_stream_img138.bmp,4.3930492
jpeg_sailing2_img144.bmp,4.441407
gblur_carnivaldolls_img6.bmp,3.008993
wn_womanhat_img119.bmp,3.2271824
wn_stream_img151.bmp,4.722402
jp2k_bikes_img115.bmp,2.8285418
jpeg_manfishing_img174.bmp,3.9246266
fastfading_cemetry_img118.bmp,3.0956786
jp2k_plane_img53.bmp,2.876324
jp2k_lighthouse2_img164.bmp,3.5367913
jpeg_lighthouse_img202.bmp,4.518571
jp2k_bikes_img188.bmp,4.724731
jpeg_parrots_img72.bmp,4.408448
jp2k_sailing1_img88.bmp,2.497625
jp2k_ocean_img219.bmp,2.7331188
jp2k_paintedhouse_img196.bmp,2.7601502
gblur_sailing3_img124.bmp,2.8180647
jp2k_lighthouse_img106.bmp,3.1225483
jp2k_studentsculpture_img171.bmp,3.69677
jpeg_flowersonih35_img198.bmp,4.086015
jp2k_stream_img223.bmp,4.722402
jp2k_manfishing_img157.bmp,4.6762323
wn_building2_img36.bmp,3.1059365
fastfading_woman_img65.bmp,2.498912
gblur_bikes_img40.bmp,2.9593968
fastfading_caps_img90.bmp,3.6586423
jpeg_manfishing_img33.bmp,3.4403512
fastfading_lighthouse_img95.bmp,3.0485456
fastfading_coinsinfountain_img5.bmp,4.610047
wn_bikes_img152.bmp,4.724731
fastfading_lighthouse2_img107.bmp,3.1404045
jpeg_house_img160.bmp,2.6150312
jpeg_stream_img85.bmp,2.6561053
wn_churchandcapitol_img18.bmp,4.0195527
fastfading_lighthouse2_img109.bmp,3.7698364
jpeg_house_img140.bmp,4.5135984
jp2k_sailing2_img93.bmp,4.5012074
wn_parrots_img104.bmp,2.6406593
jp2k_monarch_img22.bmp,4.567269
jpeg_bikes_img29.bmp,2.8178554
jp2k_buildings_img13.bmp,3.00627
jpeg_sailing1_img102.bmp,3.773945
jpeg_sailing1_img121.bmp,3.3670542
wn_flowersonih35_img72.bmp,3.5179238
wn_coinsinfountain_img92.bmp,3.318568
fastfading_studentsculpture_img48.bmp,3.0384722
wn_lighthouse2_img137.bmp,2.5776837
jp2k_womanhat_img191.bmp,2.4674988
jp2k_carnivaldolls_img148.bmp,4.3184843
jpeg_lighthouse2_img97.bmp,4.2199726
fastfading_ocean_img7.bmp,3.6405027
jpeg_studentsculpture_img127.bmp,2.6729195
jpeg_statue_img208.bmp,4.8535967
jp2k_studentsculpture_img34.bmp,4.406481
jp2k_bikes_img225.bmp,2.6166637
jp2k_lighthouse2_img137.bmp,2.73446
wn_paintedhouse_img39.bmp,3.1199527
fastfading_buildings_img68.bmp,3.013174
jpeg_ocean_img98.bmp,3.820257
wn_ocean_img21.bmp,3.3042512
fastfading_sailing3_img171.bmp,4.690904
gblur_bikes_img60.bmp,4.142438
jpeg_woman_img58.bmp,4.645075
jpeg_building2_img113.bmp,4.9387245
