image_name,niqe_score,translated_brisque_score,transformed_mos
10004473376.jpg,7.462373108378043,7.711899675005689,4.691524012999772
10007357496.jpg,9.482521614063089,12.78504787172152,4.488598085131139
10009096245.jpg,14.040199692907796,24.2306303434228,4.030774786263088
100117038.jpg,8.134970576372092,9.400976800903695,4.623960927963852
10012398043.jpg,14.44932899755822,25.25806648896847,3.9896773404412613
10013822223.jpg,13.08352586384177,21.82815938788988,4.126873624484405
10014002683.jpg,15.28701603423293,27.361728901686707,3.905530843932532
10017119924.jpg,8.944340807188885,11.433527930381818,4.542658882784727
10020766793.jpg,8.277228461156806,9.758225453482058,4.609670981860718
10020891105.jpg,14.562854775996016,25.543160924620945,3.978273563015162
10022757465.jpg,11.015934761009609,16.635869788704348,4.334565208451826
10022844623.jpg,8.82722831153689,11.139426261886744,4.554422949524531
10027545463.jpg,11.40646357390473,17.616594986544502,4.29533620053822
10027582235.jpg,14.800824784844048,26.140769030095573,3.9543692387961773
10029841663.jpg,11.38836270947944,17.57113874040233,4.297154450383907
10031298826.jpg,7.952066022810641,8.941653190060176,4.642333872397593
10031913154.jpg,12.591081964194316,20.591497392769373,4.176340104289226
10039534103.jpg,11.394396689318585,17.58629172240035,4.2965483311039865
10041870415.jpg,13.274413539070949,22.3075308116436,4.107698767534256
10043785683.jpg,14.383514695650224,25.09278868582526,3.99628845256699
10047832035.jpg,8.617746863322969,10.613360763107238,4.5754655694757105
10048365153.jpg,9.405762242413378,12.592283989873277,4.4963086404050685
10050349236.jpg,10.661521942481905,15.745841780294594,4.3701663287882155
10058760545.jpg,25.914099537048543,54.049256752702476,2.8380297298919013
10059344614.jpg,9.688150335783837,13.301438115238216,4.467942475390471
10061596254.jpg,15.879671357952352,28.85004932879394,3.845998026848242
10067457634.jpg,9.025905732011797,11.638359877199658,4.534465604912013
10068507976.jpg,15.660991765303049,28.300884760948886,3.8679646095620446
10068778516.jpg,9.450642917655482,12.704991702217754,4.49180033191129
10069534975.jpg,7.65319860072179,8.191114940441242,4.672355402382351
10071864114.jpg,16.963797784399386,31.572588790553308,3.7370964483778675
10075168775.jpg,8.251485850288043,9.6935786814551,4.612256852741796
10077468576.jpg,10.440183959765996,15.190001264253347,4.3923999494298664
10077880165.jpg,40.60569932623992,90.94390225408969,1.3622439098364123
10079711433.jpg,10.292752294446382,14.819759826581727,4.40720960693673
10082923485.jpg,11.954492868317978,18.992847187249527,4.240286112510018
10086300493.jpg,8.548183093577574,10.438667015569635,4.582453319377215
100882570.jpg,7.196268570515908,7.0436380335500814,4.718254478657997
10089027076.jpg,27.291915377188698,57.50933106166681,2.6996267575333275
10089177336.jpg,6.961429122060101,6.4538916257495735,4.741844334970017
10091520555.jpg,16.729793922920535,30.984940771338298,3.760602369146468
10093057603.jpg,11.449771526166131,17.72535315917393,4.290985873633042
10094235786.jpg,9.728939373144506,13.403870600151937,4.463845175993923
10110458216.jpg,9.06219724994993,11.729497854564094,4.530820085817436
10111411235.jpg,16.548784927587185,30.53037742825708,3.7787849028697167
10113730664.jpg,13.97792987199789,24.074253706373643,4.0370298517450545
10115071674.jpg,9.432071322288468,12.658353321286274,4.4936658671485485
10118773964.jpg,9.830389258196028,13.658639148086795,4.453654434076528
10121813934.jpg,11.155976395334031,16.987552827173424,4.320497886913063
10125013364.jpg,10.013408299114616,14.118250268154398,4.435269989273824
10126177964.jpg,13.9816366248645,24.083562381734875,4.036657504730605
10126857344.jpg,10.467591597341125,15.258829376022959,4.389646824959081
10130566006.jpg,6.740042999143169,5.897930216430765,4.764082791342769
10131980434.jpg,12.801200908897552,21.119163820468746,4.15523344718125
10133867305.jpg,11.230374775060334,17.174387609311918,4.313024495627523
10134737015.jpg,13.02339959922974,21.677165809926006,4.13291336760296
10140071304.jpg,14.13672745310984,24.473038082865674,4.021078476685373
10147970884.jpg,12.436466506596911,20.203215478005546,4.191871380879778
10153847086.jpg,7.033932470334768,6.635967463006278,4.734561301479749
10154367094.jpg,14.043880052150326,24.239872737138885,4.030405090514445
10154991453.jpg,5.436517784994519,2.6244200903574697,4.895023196385701
101601008.jpg,7.719880959516519,8.35857267303874,4.665657093078451
10164654253.jpg,19.50688172264931,37.958971603065706,3.481641135877372
10164842933.jpg,13.391383348571912,22.601274155991835,4.095949033760327
10169304416.jpg,7.012905850039401,6.583163839641816,4.736673446414327
10173544123.jpg,12.381767513431129,20.06585127049296,4.197365949180282
10177270623.jpg,14.709997468298509,25.9126766716136,3.963492933135456
10177793964.jpg,11.235509357520442,17.187281957264595,4.312508721709417
10178112894.jpg,8.248690191374111,9.686558013450774,4.612537679461969
10178914656.jpg,7.679144257969541,8.25627161773928,4.669749135290429
10183769356.jpg,9.840086670973886,13.682992017199314,4.4526803193120275
10186643874.jpg,13.073430446659938,21.80280702031543,4.127887719187383
10186680555.jpg,19.84564585768684,38.809701465717495,3.4476119413713002
10186832194.jpg,12.773446227467,21.049464186182657,4.158021432552694
10187102065.jpg,14.120779544425528,24.432988500394128,4.022680459984235
10187522803.jpg,9.813007850018447,13.614989654346942,4.455400413826123
10191607755.jpg,8.872240411549374,11.252464017955713,4.549901439281771
10196228605.jpg,6.63297089060083,5.629042719872224,4.7748382912051115
10203647273.jpg,9.55639356506427,12.970560646626375,4.481177574134945
10205220286.jpg,15.54432294163575,28.00789727476405,3.879684109009438
10207172624.jpg,8.955841896897745,11.462410328063264,4.54150358687747
10209014225.jpg,8.053070956713574,9.195304343352646,4.632187826265894
10209917915.jpg,15.099065486771352,26.889733413115867,3.9244106634753653
10211880874.jpg,11.966868288802925,19.023925269845993,4.23904298920616
10213881683.jpg,12.7963245878039,21.10691803779819,4.155723278488072
10218118033.jpg,12.78401800090957,21.076012815268758,4.1569594873892495
10221144393.jpg,13.54942666901846,22.998164376621677,4.080073424935133
10224586444.jpg,9.313994201942906,12.361829215029363,4.505526831398825
10226277514.jpg,12.742010945410588,20.970521552000594,4.1611791379199765
10226524916.jpg,17.778666400039267,33.61894787571964,3.6552420849712144
10227210045.jpg,11.895328053874865,18.844268074943464,4.246229277002261
10241630856.jpg,9.698109571356566,13.326448493358576,4.466942060265657
10241895785.jpg,10.750855048763803,15.970181766075669,4.361192729356974
10244314384.jpg,10.913817666738057,16.37942569501535,4.344822972199386
10246318724.jpg,12.444929898649372,20.22446938186866,4.191021224725254
10258169584.jpg,15.393307385518554,27.628655702158877,3.894853771913645
10260190424.jpg,11.89435904315543,18.841834622665043,4.246326615093398
10262588616.jpg,10.478516574728571,15.28626499730343,4.388549400107863
10264804094.jpg,16.039866817138645,29.252344161379735,3.8299062335448104
10264984793.jpg,7.7283729694505885,8.37989844426906,4.664804062229237
10265315316.jpg,15.772583369623137,28.581121953725518,3.8567551218509792
10265809113.jpg,13.565873141342854,23.03946598943877,4.07842136042245
10273804555.jpg,9.90712158723282,13.851335118500518,4.445946595259979
10278246465.jpg,15.325024928440143,27.457179682935628,3.901712812682575
10279904885.jpg,14.297864427205088,24.87769731819171,4.004892107272331
10280683815.jpg,13.316887621620667,22.414194908212675,4.103432203671493
10280835505.jpg,15.762808624438916,28.55657488168347,3.857737004732661
10283619534.jpg,10.49867046773362,15.336876962546398,4.386524921498144
10287677265.jpg,15.769756614464754,28.574023194503635,3.8570390722198544
10289468185.jpg,10.15831344746545,14.482146927227777,4.420714122910889
10290759976.jpg,12.168068545533249,19.52919442047414,4.2188322231810345
1029470257.jpg,7.892959056777759,8.79321935101359,4.648271225959457
10295875445.jpg,17.390299008876312,32.64365060198112,3.694253975920755
10296038236.jpg,8.696041841856639,10.809980975949113,4.567600760962035
102995966.jpg,14.10053188326727,24.382141057543432,4.0247143576982625
10316734944.jpg,11.876451170043676,18.79686303076067,4.248125478769573
10319186405.jpg,12.558921958788854,20.510734779045702,4.179570608838172
10319713194.jpg,10.862331705439924,16.25013029372146,4.349994788251141
10327985614.jpg,9.06591403316166,11.73883171887907,4.530446731244837
10329149264.jpg,10.797672491577604,16.08775323417184,4.356489870633126
10329235193.jpg,5.152888543566763,1.9121491010535596,4.923514035957858
10330831494.jpg,12.521812718207116,20.417543275347363,4.183298268986105
10335072144.jpg,12.75449124686412,21.001863019538884,4.159925479218444
10336689775.jpg,7.9673178711081745,8.979954773567265,4.64080180905731
103400056.jpg,5.740416260856404,3.387592698937846,4.864496292042486
10342569703.jpg,11.649991091669463,18.228159524558446,4.270873619017662
10344523015.jpg,12.300303563261464,19.861272898785362,4.205549084048586
10344921126.jpg,14.189321780813655,24.60511689687228,4.01579532412511
10346758803.jpg,8.80124875680421,11.074184458686297,4.5570326216525485
10346796664.jpg,10.979616984574331,16.54466586903564,4.338213365238575
10350497833.jpg,10.448615493866816,15.211175164042768,4.391552993438289
10351189716.jpg,9.748238148357066,13.452335129562965,4.461906594817481
10353620913.jpg,13.782441399819016,23.58332841681099,4.05666686332756
10358252894.jpg,14.693243276511732,25.870602290640452,3.9651759083743823
10362672006.jpg,14.398863272932894,25.131333182402916,3.9947466727038834
1036840624.jpg,13.010805813425062,21.64553935198737,4.134178425920505
10371125786.jpg,17.152801640830692,32.04722942748097,3.718110822900761
10371211803.jpg,9.228760639822283,12.147784311521008,4.514088627539159
10372323314.jpg,7.779760831323915,8.508947490941669,4.659642100362333
10373546175.jpg,17.258731641776524,32.31324877792186,3.707470048883126
10375167904.jpg,11.57020652383188,18.02779854351575,4.278888058259369
10382843045.jpg,16.410435090345988,30.182942957305595,3.792682281707776
10387390396.jpg,14.507571193529358,25.4043286526818,3.983826853892728
10387844376.jpg,10.42683305871472,15.15647348181448,4.39374106072742
10388184626.jpg,17.653092411793466,33.30359707342426,3.66785611706303
10395523125.jpg,16.051192961531424,29.280787223283486,3.828768511068661
10397166423.jpg,15.73554336807997,28.488104328285477,3.8604758268685813
10397631976.jpg,15.734512787662194,28.48551625757023,3.860579349697191
10399580503.jpg,9.899607573295912,13.832465364050854,4.446701385437966
10403509543.jpg,19.00672583748512,36.702942692440104,3.531882292302396
10407720764.jpg,12.774737697190098,21.052707421656887,4.157891703133725
10408374535.jpg,16.837781475760107,31.25612720016475,3.74975491199341
10408474376.jpg,10.04717570636871,14.203049509763016,4.43187801960948
10409059825.jpg,15.922310626757325,28.9571282534564,3.841714869861744
10410038143.jpg,11.701736363240892,18.35810612522786,4.265675754990886
10412894895.jpg,14.995177841857084,26.62884298007359,3.9348462807970566
10414716033.jpg,12.479655617734654,20.311675207906394,4.187532991683744
10415628976.jpg,12.219968905314843,19.659530490269965,4.213618780389202
10415631353.jpg,19.20473004865728,37.20018569414188,3.511992572234325
10422425365.jpg,9.79545305243885,13.570904732157299,4.457163810713707
10422776735.jpg,9.55182540941762,12.959088752101835,4.481636449915927
10423472445.jpg,10.285112152555092,14.800573330168529,4.407977066793259
10429780626.jpg,9.993099794976953,14.067250031857885,4.437309998725684
10430002553.jpg,14.567715805202177,25.55536830515857,3.9777852677936574
10430335945.jpg,14.096495578888602,24.372004787748214,4.0251198084900714
10440370734.jpg,11.061840480758429,16.75115166956968,4.3299539332172134
10442628686.jpg,17.59036181666127,33.1460633056452,3.674157467774192
10458591.jpg,17.71711576739621,33.464377318099196,3.6614249072760323
10458703674.jpg,14.648149780551782,25.757360126973257,3.96970559492107
10459022813.jpg,9.372835704286096,12.50959640178041,4.499616143928783
10463545414.jpg,15.686419500046966,28.364740792473125,3.8654103683010748
10463583515.jpg,10.108359572844751,14.356699016721304,4.425732039331148
10464940425.jpg,12.32746211054044,19.92947547635133,4.202820980945947
10465121613.jpg,25.03222844114994,51.83463602194749,2.9266145591221004
10466350116.jpg,15.798699630103975,28.6467070626373,3.854131717494508
10466453556.jpg,13.118243724967288,21.91534548043065,4.123386180782774
10468110795.jpg,19.89687635367301,38.93835532339068,3.4424657870643727
10468540574.jpg,16.29050999851641,29.881778086681447,3.804728876532742
10469774844.jpg,19.462016859473643,37.846303599166475,3.486147856033341
10471406506.jpg,20.15272678088772,39.58086607435803,3.416765357025679
10474002734.jpg,7.750877098952014,8.436412499388044,4.662543500024478
10475435053.jpg,7.563054084280071,7.964737280708228,4.6814105087716715
10475658035.jpg,12.789842562006932,21.090639889241086,4.156374404430356
10481974434.jpg,12.815966347319558,21.15624389507391,4.1537502441970435
10486107003.jpg,9.546997450852396,12.946964421034068,4.482121423158637
10490369963.jpg,14.445504440097688,25.248461973889736,3.9900615210444106
10491358066.jpg,20.62966040066099,40.77857749324474,3.3688569002702105
10491423125.jpg,18.320355751495672,34.97927873693489,3.6008288505226047
10492897986.jpg,11.062569813773624,16.752983225250084,4.329880670989996
10506082433.jpg,10.464894634416591,15.252056560777593,4.389917737568896
10512432565.jpg,16.40135359748735,30.160136832414462,3.7935945267034215
10513907744.jpg,11.038214543928447,16.691820447886005,4.33232718208456
10516786036.jpg,12.254179238581695,19.74544204084824,4.21018231836607
10517436165.jpg,15.700403606866828,28.399858728652678,3.864005650853893
10520192995.jpg,16.529764880494454,30.482612861771795,3.780695485529128
10525460645.jpg,12.997216135708676,21.611411935707427,4.135543522571703
10526881085.jpg,19.035358452703377,36.774847059793785,3.529006117608249
10530470795.jpg,12.795399427965055,21.104594707134677,4.155816211714613
10532663625.jpg,14.633045436362671,25.719428966828385,3.9712228413268646
10534454676.jpg,8.410669229956625,10.093331904171244,4.596266723833151
10535849673.jpg,13.282262745231762,22.327242325905214,4.106910306963791
10536668436.jpg,16.24908566783114,29.77775020560006,3.8088899917759975
10538085833.jpg,12.485210823141982,20.325625855700483,4.186974965771981
10539008983.jpg,14.43267141903486,25.216234730456843,3.9913506107817263
10539142034.jpg,8.350020452357638,9.941026152468606,4.6023589539012555
10539341593.jpg,10.260625788117297,14.739081338247072,4.410436746470117
10544775715.jpg,10.53447129973888,15.426782692653518,4.382928692293859
10544833625.jpg,11.658854394155028,18.250417713446566,4.269983291462138
10544945153.jpg,15.63972464323734,28.247477171529912,3.8701009131388036
10554234623.jpg,15.52808033249918,27.967107618449543,3.881315695262018
10556629035.jpg,5.39795470129649,2.5275775869613533,4.898896896521546
10558118243.jpg,11.587420479414176,18.071027517759433,4.277158899289622
105620456.jpg,22.03122930832936,44.298302284021744,3.2280679086391304
10567114974.jpg,18.370981217836192,35.10641319885714,3.595743472045714
10567188645.jpg,12.077374226452532,19.301436055184713,4.227942557792612
10568567754.jpg,7.402347790433446,7.561159601871978,4.697553615925121
10569725133.jpg,10.354218513939731,14.974118399579744,4.4010352640168104
1057328504.jpg,14.692372044227069,25.86841438688911,3.9652634245244354
10574233584.jpg,11.755638805662866,18.493469974866667,4.260261201005333
10575593285.jpg,14.27375872344746,24.81716126987426,4.00731354920503
10576676414.jpg,17.316563607744158,32.45848074133225,3.70166077034671
10579282866.jpg,9.147351226663666,11.943342897239297,4.522266284110428
1057997640.jpg,12.1976380288175,19.603451521068067,4.215861939157277
10581525775.jpg,9.684380113293548,13.291970050205375,4.468321197991784
10582113466.jpg,9.280848193744752,12.278590477260543,4.508856380909579
10583786994.jpg,14.273328148260948,24.81607997722431,4.007356800911028
10586872235.jpg,13.06952609880039,21.793002129611967,4.128279914815522
10589450596.jpg,12.63594058272115,20.704149714638845,4.171834011414447
10597114264.jpg,9.69047612564556,13.307278812894719,4.467708847484211
10602786066.jpg,14.696601643653064,25.879036073681167,3.9648385570527536
10603218265.jpg,6.984417813431882,6.511622548921512,4.73953509804314
10604417276.jpg,9.473657370242842,12.762787318883259,4.48948850724467
10605846204.jpg,9.35823205021073,12.47292261214098,4.50108309551436
10609356094.jpg,8.837470752036715,11.165147845426482,4.553394086182941
10614052044.jpg,9.66434597481956,13.241658821508054,4.470333647139678
10615424764.jpg,10.258993399759266,14.734981962368725,4.410600721505251
10617981003.jpg,14.823341004924924,26.197313447983017,3.9521074620806793
10619909515.jpg,13.66125373557687,23.278992879802654,4.0688402848078935
10620203775.jpg,12.525460679266851,20.426704308320833,4.182931827667167
10620356404.jpg,17.82359220543836,33.731768922293696,3.6507292431082523
1062133952.jpg,7.882233944067448,8.766285644876259,4.64934857420495
10625988224.jpg,7.427903317457014,7.625336554937995,4.69498653780248
10628337356.jpg,10.377774983735128,15.033275170444458,4.398668993182222
10628497685.jpg,7.860079152630719,8.710648873663867,4.6515740450534455
10628645805.jpg,7.469108648520885,7.728814467771375,4.690847421289146
10631219374.jpg,7.14113988045479,6.905194739018114,4.723792210439275
10631630073.jpg,13.528907442679769,22.946634958955013,4.082134601641799
1063351510.jpg,13.345777708908471,22.48674585870698,4.100530165651721
10633933603.jpg,12.29560892988252,19.849483383908808,4.206020664643647
10635160054.jpg,18.64157969759957,35.78596036372268,3.568561585451093
1063722220.jpg,9.235946905732431,12.165831000584014,4.513366759976639
10642085843.jpg,17.21150344586471,32.19464579588865,3.7122141681644543
10644234544.jpg,16.000976765253057,29.15468055098756,3.8338127779604974
106456452.jpg,19.759427456679223,38.59318336105113,3.4562726655579548
10660362264.jpg,12.564678764005976,20.52519169937799,4.1789923320248805
10660571735.jpg,13.27641947436113,22.31256826654926,4.10749726933803
10660620125.jpg,9.328500210140453,12.398257789028666,4.504069688438854
106652866.jpg,11.684340843025415,18.314421192281728,4.267423152308731
10665464526.jpg,9.817806913510656,13.627041421943684,4.4549183431222525
10676427864.jpg,9.61541169695226,13.11877139871638,4.475249144051345
1067765170.jpg,12.520223922224805,20.41355337190713,4.1834578651237155
10678199353.jpg,11.176850715079274,17.039973981992105,4.318401040720316
10678350303.jpg,8.798332633444526,11.066861271345392,4.557325549146185
10679134563.jpg,11.567726323371527,18.021570078401666,4.279137196863934
10680153225.jpg,12.87501046006135,21.304519892229447,4.147819204310823
10680715605.jpg,11.763251129714073,18.51258661303684,4.259496535478526
10680932454.jpg,13.970793761866766,24.0563329722586,4.037746681109656
10683218616.jpg,12.184053952461005,19.569338171342505,4.217226473146299
10686332213.jpg,14.845324876722875,26.252520993000008,3.9498991602799998
10689376076.jpg,11.511085849220454,17.879330278460223,4.284826788861591
10689538413.jpg,10.000359008382606,14.085479912133927,4.436580803514643
10689722684.jpg,12.021261388860454,19.16052129567978,4.233579148172808
10690294454.jpg,8.226651610969078,9.63121308008309,4.614751476796677
10692654005.jpg,14.49435328699838,25.37113485604097,3.9851546057583613
10692667386.jpg,10.977286970852754,16.538814564105987,4.338447417435761
10692857705.jpg,12.325962593494124,19.9257097768604,4.2029716089255835
10693826785.jpg,7.1961231693780014,7.043272891324893,4.718269084347004
10694350076.jpg,6.842056125609179,6.154113218381351,4.753835471264746
10698962263.jpg,14.501659537352936,25.38948285902524,3.9844206856389905
10705911926.jpg,11.48340754451937,17.809822447136288,4.287607102114549
10706770686.jpg,9.78851353833814,13.553477704714997,4.4578608918114
10713772814.jpg,13.938782307063844,23.975943409931535,4.040962263602738
10714662986.jpg,10.584833718897931,15.55325657079662,4.377869737168135
10715577856.jpg,12.87569396799469,21.306236368532897,4.147750545258685
10721124556.jpg,5.41923217538123,2.581011173145683,4.8967595530741725
10723077086.jpg,8.046315304678231,9.178339044096528,4.632866438236139
10724461514.jpg,14.413404289046431,25.167849670902253,3.99328601316391
10724889206.jpg,13.39854130584924,22.619249754296344,4.095230009828146
10728525673.jpg,12.33970032074538,19.9602089862183,4.201591640551268
10730634575.jpg,12.010209390874124,19.132766690760057,4.234689332369598
10732971054.jpg,17.998151424697276,34.17013510473592,3.633194595810563
10733259996.jpg,16.82392724605235,31.22133542111435,3.751146583155426
10737029565.jpg,10.41548226830672,15.127968526991804,4.394881258920328
10740242265.jpg,8.720190621715673,10.870625200197967,4.565174991992082
10740725955.jpg,8.3751801989369,10.00420919204674,4.59983163231813
10740727595.jpg,8.781231076180594,11.0239145601752,4.559043417592992
10745415703.jpg,14.44544084025015,25.24830225719023,3.9900679097123906
10745932825.jpg,11.507619301073774,17.870624823178265,4.285175007072869
10747724694.jpg,15.678713766463316,28.34538957729055,3.866184416908378
107505789.jpg,13.177755341134558,22.064795507195026,4.117408179712198
10751799554.jpg,8.073664869787718,9.247021319941943,4.630119147202322
1075190309.jpg,15.131218299710628,26.970477964579874,3.921180881416805
10762659033.jpg,10.078318947546393,14.28125874902232,4.428749650039107
10765812585.jpg,12.483632107031768,20.32166126558985,4.187133549376406
10767441335.jpg,14.200284645037367,24.632647662412953,4.014694093503482
10770026303.jpg,9.73620660775753,13.42212062388456,4.463115175044618
10770700455.jpg,8.842319286970085,11.177323849410701,4.552907046023572
10773126784.jpg,12.847240226963685,21.234781203432394,4.150608751862704
10775358296.jpg,14.85781114887138,26.283877454594606,3.9486449018162157
107799222.jpg,18.97599992276895,36.62578147464046,3.5349687410143815
10783395635.jpg,14.578060214250034,25.581345959751562,3.9767461616099378
10784159775.jpg,15.81581623279848,28.689691557019348,3.852412337719226
10786271105.jpg,12.136142919205454,19.449020397040677,4.222039184118373
10787038944.jpg,11.591877051894446,18.082219196281184,4.276711232148752
10787258285.jpg,12.623950518199678,20.674039366793412,4.173038425328263
10790803694.jpg,11.503393147894128,17.8600117908581,4.285599528365676
10791502435.jpg,13.192950081059683,22.10295367588103,4.115881852964759
10792125886.jpg,16.27106873953591,29.832955741363147,3.806681770345474
10798439785.jpg,11.334112713791376,17.434902088976834,4.302603916440927
10799367156.jpg,9.186699569470385,12.042157402109556,4.518313703915618
10799853136.jpg,12.730999997709366,20.94287003563069,4.162285198574772
10805317444.jpg,9.8984191226179,13.82948083771674,4.44682076649133
10806677866.jpg,13.757619311316535,23.520993329479186,4.059160266820832
